study_accession	sample_accession	experiment_accession	run_accession	library_strategy	read_count	experiment_title	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	sra_aspera	sample_alias	sample_title
PRJEB6070	SAMEA2466946	ERX446630	ERR480798	WGS	3958190	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480798/ERR480798.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480798/ERR480798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480798/CCIS76845094ST-20-0_12s006332-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480798	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480798	CCIS76845094ST-20-0	Human stool sample
PRJEB6070	SAMEA2466946	ERX446631	ERR480799	WGS	4387540	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480799/ERR480799.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480799/ERR480799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480799/CCIS76845094ST-20-0_12s006332-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480799	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480799	CCIS76845094ST-20-0	Human stool sample
PRJEB6070	SAMEA2466918	ERX446632	ERR480800	WGS	1102981	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480800/ERR480800.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480800/ERR480800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480800/CCIS77100899ST-4-0_12s006312-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480800	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480800	CCIS77100899ST-4-0	Human stool sample
PRJEB6070	SAMEA2466918	ERX446633	ERR480801	WGS	1196312	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480801/ERR480801.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480801/ERR480801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480801/CCIS77100899ST-4-0_12s006312-1-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480801	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480801	CCIS77100899ST-4-0	Human stool sample
PRJEB6070	SAMEA2466918	ERX446634	ERR480802	WGS	1129409	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480802/ERR480802.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480802/ERR480802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480802/CCIS77100899ST-4-0_12s006312-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480802	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480802	CCIS77100899ST-4-0	Human stool sample
PRJEB6070	SAMEA2466918	ERX446635	ERR480803	WGS	1349717	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480803/ERR480803.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480803/ERR480803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480803/CCIS77100899ST-4-0_12s006312-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480803	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480803	CCIS77100899ST-4-0	Human stool sample
PRJEB6070	SAMEA2466992	ERX446636	ERR480804	WGS	861582	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480804/ERR480804.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480804/ERR480804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480804/CCIS77252613ST-4-0_12s006266-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480804	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480804	CCIS77252613ST-4-0	Human stool sample
PRJEB6070	SAMEA2466992	ERX446637	ERR480805	WGS	810097	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480805/ERR480805.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480805/ERR480805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480805/CCIS77252613ST-4-0_12s006266-1-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480805	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480805	CCIS77252613ST-4-0	Human stool sample
PRJEB6070	SAMEA2466992	ERX446638	ERR480806	WGS	1003783	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480806/ERR480806.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480806/ERR480806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480806/CCIS77252613ST-4-0_12s006266-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480806	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480806	CCIS77252613ST-4-0	Human stool sample
PRJEB6070	SAMEA2466992	ERX446639	ERR480807	WGS	754107	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480807/ERR480807.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480807/ERR480807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480807/CCIS77252613ST-4-0_12s006266-2-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480807	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480807	CCIS77252613ST-4-0	Human stool sample
PRJEB6070	SAMEA2467040	ERX446640	ERR480808	WGS	1236059	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480808/ERR480808.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480808/ERR480808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480808/CCIS78100604ST-4-0_13s007959-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480808	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480808	CCIS78100604ST-4-0	Human stool sample
PRJEB6070	SAMEA2467040	ERX446641	ERR480809	WGS	1208320	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480809/ERR480809.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480809/ERR480809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480809/CCIS78100604ST-4-0_13s007959-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480809	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480809	CCIS78100604ST-4-0	Human stool sample
PRJEB6070	SAMEA2467040	ERX446642	ERR480810	WGS	1210715	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480810/ERR480810.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480810/ERR480810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480810/CCIS78100604ST-4-0_13s007959-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480810	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480810	CCIS78100604ST-4-0	Human stool sample
PRJEB6070	SAMEA2467040	ERX446643	ERR480811	WGS	1318032	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480811/ERR480811.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480811/ERR480811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480811/CCIS78100604ST-4-0_13s007959-4-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480811	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480811	CCIS78100604ST-4-0	Human stool sample
PRJEB6070	SAMEA2466988	ERX446644	ERR480812	WGS	1877750	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480812/ERR480812.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480812/ERR480812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480812/CCIS78318719ST-4-0_11s002750-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480812	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480812	CCIS78318719ST-4-0	Human stool sample
PRJEB6070	SAMEA2466988	ERX446645	ERR480813	WGS	2457680	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480813/ERR480813.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480813/ERR480813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480813/CCIS78318719ST-4-0_11s002750-1-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480813	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480813	CCIS78318719ST-4-0	Human stool sample
PRJEB6070	SAMEA2466988	ERX446646	ERR480814	WGS	1679645	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480814/ERR480814.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480814/ERR480814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480814/CCIS78318719ST-4-0_11s002750-1-2_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480814	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480814	CCIS78318719ST-4-0	Human stool sample
PRJEB6070	SAMEA2466891	ERX446647	ERR480815	WGS	4548759	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480815/ERR480815.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480815/ERR480815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480815/CCIS79210440ST-3-0_11s002714-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480815	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480815	CCIS79210440ST-3-0	Human stool sample
PRJEB6070	SAMEA2466891	ERX446648	ERR480816	WGS	4797166	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480816/ERR480816.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480816/ERR480816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480816/CCIS79210440ST-3-0_11s002714-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480816	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480816	CCIS79210440ST-3-0	Human stool sample
PRJEB6070	SAMEA2466981	ERX446649	ERR480817	WGS	1372503	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480817/ERR480817.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480817/ERR480817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480817/CCIS80834637ST-4-0_12s006292-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480817	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480817	CCIS80834637ST-4-0	Human stool sample
PRJEB6070	SAMEA2466981	ERX446650	ERR480818	WGS	1563105	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480818/ERR480818.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480818/ERR480818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480818/CCIS80834637ST-4-0_12s006292-1-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480818	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480818	CCIS80834637ST-4-0	Human stool sample
PRJEB6070	SAMEA2466981	ERX446651	ERR480819	WGS	1497486	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480819/ERR480819.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480819/ERR480819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480819/CCIS80834637ST-4-0_12s006292-2-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480819	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480819	CCIS80834637ST-4-0	Human stool sample
PRJEB6070	SAMEA2466981	ERX446652	ERR480820	WGS	1368609	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480820/ERR480820.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480820/ERR480820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480820/CCIS80834637ST-4-0_12s006292-2-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480820	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480820	CCIS80834637ST-4-0	Human stool sample
PRJEB6070	SAMEA2466902	ERX446653	ERR480821	WGS	3420534	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480821/ERR480821.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480821/ERR480821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480821/CCIS81139242ST-4-0_11s004153-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480821	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480821	CCIS81139242ST-4-0	Human stool sample
PRJEB6070	SAMEA2466902	ERX446654	ERR480822	WGS	3669520	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480822/ERR480822.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480822/ERR480822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480822/CCIS81139242ST-4-0_11s004153-2-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480822	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480822	CCIS81139242ST-4-0	Human stool sample
PRJEB6070	SAMEA2466960	ERX446655	ERR480823	WGS	3685573	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480823/ERR480823.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480823/ERR480823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480823/CCIS81710917ST-20-0_12s006272-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480823	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480823	CCIS81710917ST-20-0	Human stool sample
PRJEB6070	SAMEA2466960	ERX446656	ERR480824	WGS	3938489	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480824/ERR480824.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480824/ERR480824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480824/CCIS81710917ST-20-0_12s006272-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480824	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480824	CCIS81710917ST-20-0	Human stool sample
PRJEB6070	SAMEA2466935	ERX446657	ERR480825	WGS	1971536	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480825/ERR480825.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480825/ERR480825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480825/CCIS81735969ST-20-0_12s006313-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480825	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480825	CCIS81735969ST-20-0	Human stool sample
PRJEB6070	SAMEA2466935	ERX446658	ERR480826	WGS	2158435	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480826/ERR480826.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480826/ERR480826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480826/CCIS81735969ST-20-0_12s006313-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480826	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480826	CCIS81735969ST-20-0	Human stool sample
PRJEB6070	SAMEA2466932	ERX446659	ERR480827	WGS	919431	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480827/ERR480827.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480827/ERR480827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480827/CCIS81887263ST-4-0_12s006325-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480827	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480827	CCIS81887263ST-4-0	Human stool sample
PRJEB6070	SAMEA2466932	ERX446660	ERR480828	WGS	842140	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480828/ERR480828.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480828/ERR480828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480828/CCIS81887263ST-4-0_12s006325-1-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480828	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480828	CCIS81887263ST-4-0	Human stool sample
PRJEB6070	SAMEA2466932	ERX446661	ERR480829	WGS	1061955	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480829/ERR480829.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480829/ERR480829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480829/CCIS81887263ST-4-0_12s006325-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480829	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480829	CCIS81887263ST-4-0	Human stool sample
PRJEB6070	SAMEA2466932	ERX446662	ERR480830	WGS	791096	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480830/ERR480830.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480830/ERR480830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480830/CCIS81887263ST-4-0_12s006325-2-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480830	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480830	CCIS81887263ST-4-0	Human stool sample
PRJEB6070	SAMEA2466970	ERX446663	ERR480831	WGS	1956751	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480831/ERR480831.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480831/ERR480831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480831/CCIS82146115ST-4-0_12s006310-1-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480831	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480831	CCIS82146115ST-4-0	Human stool sample
PRJEB6070	SAMEA2466970	ERX446664	ERR480832	WGS	2100971	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480832/ERR480832.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480832/ERR480832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480832/CCIS82146115ST-4-0_12s006310-2-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480832	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480832	CCIS82146115ST-4-0	Human stool sample
PRJEB6070	SAMEA2466970	ERX446665	ERR480833	WGS	2152291	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480833/ERR480833.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480833/ERR480833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480833/CCIS82146115ST-4-0_12s006310-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480833	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480833	CCIS82146115ST-4-0	Human stool sample
PRJEB6070	SAMEA2466970	ERX446666	ERR480834	WGS	2112031	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480834/ERR480834.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480834/ERR480834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480834/CCIS82146115ST-4-0_12s006310-2-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480834	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480834	CCIS82146115ST-4-0	Human stool sample
PRJEB6070	SAMEA2466892	ERX446667	ERR480835	WGS	4269293	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480835/ERR480835.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480835/ERR480835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480835/CCIS82507866ST-3-0_11s002715-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480835	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480835	CCIS82507866ST-3-0	Human stool sample
PRJEB6070	SAMEA2466892	ERX446668	ERR480836	WGS	4594238	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480836/ERR480836.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480836/ERR480836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480836/CCIS82507866ST-3-0_11s002715-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480836	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480836	CCIS82507866ST-3-0	Human stool sample
PRJEB6070	SAMEA2466985	ERX446669	ERR480837	WGS	217629	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480837/ERR480837.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480837/ERR480837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480837/CCIS82944710ST-20-0_12s006249-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480837	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480837	CCIS82944710ST-20-0	Human stool sample
PRJEB6070	SAMEA2466985	ERX446670	ERR480838	WGS	241488	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480838/ERR480838.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480838/ERR480838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480838/CCIS82944710ST-20-0_12s006249-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480838	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480838	CCIS82944710ST-20-0	Human stool sample
PRJEB6070	SAMEA2466951	ERX446671	ERR480839	WGS	1305216	Illumina HiSeq 2000 sequencing	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/ERR480839/ERR480839.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR480/ERR480839/ERR480839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR480/ERR480839/CCIS83445808ST-4-0_11s002745-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR480/ERR480839	fasp.sra.ebi.ac.uk:/vol1/err/ERR480/ERR480839	CCIS83445808ST-4-0	Human stool sample
