,Sample Name,run_accession,analyte_type,submitted_subject_id
5458,700023200,SRR045714,G_DNA_Vaginal introitus,763638144.0
5459,700023267,SRR045715,G_DNA_Stool,763840445.0
5460,700021691,SRR045716,G_DNA_Buccal mucosa,763820215.0
5461,700023776,SRR045717,G_DNA_Buccal mucosa,763901136.0
5462,700023467,SRR045718,G_DNA_Attached/Keratinized gingiva,763921366.0
5464,700023588,SRR045720,G_DNA_Anterior nares,763860675.0
5465,700023202,SRR045721,G_DNA_Mid vagina,763638144.0
5466,700023788,SRR045722,G_DNA_Stool,763901136.0
5467,700023208,SRR045723,G_DNA_Subgingival plaque,763638144.0
5468,700023572,SRR045724,G_DNA_Throat,763860675.0
5469,700021904,SRR045725,G_DNA_Attached/Keratinized gingiva,763820215.0
5471,700023247,SRR045727,G_DNA_Tongue dorsum,763840445.0
5472,700023469,SRR045728,G_DNA_Palatine Tonsils,763921366.0
5474,700023259,SRR045730,G_DNA_Subgingival plaque,763840445.0
5475,700023778,SRR045731,G_DNA_Attached/Keratinized gingiva,763901136.0
5476,700023574,SRR045732,G_DNA_Supragingival plaque,763860675.0
5477,700023568,SRR045733,G_DNA_Attached/Keratinized gingiva,763860675.0
5479,700023780,SRR045735,G_DNA_Palatine Tonsils,763901136.0
5480,700023477,SRR045736,G_DNA_Stool,763921366.0
5481,700024076,SRR045737,G_DNA_Vaginal introitus,764042746.0
5482,700024062,SRR045738,G_DNA_Supragingival plaque,764042746.0
5486,700023633,SRR045796,G_DNA_Stool,763880905.0
5506,700038434,SRR045855,G_DNA_Subgingival plaque,765701615.0
5513,700037074,SRR045872,G_DNA_Stool,765094712.0
5517,700038942,SRR045880,G_DNA_R_Retroauricular crease,355657046.0
5518,700037653,SRR045881,G_DNA_R_Retroauricular crease,765398164.0
5521,700038818,SRR045884,G_DNA_L_Retroauricular crease,765640925.0
5523,700038404,SRR045886,G_DNA_L_Retroauricular crease,765701615.0
5524,700038094,SRR045887,G_DNA_L_Retroauricular crease,765620695.0
5525,700038618,SRR045888,G_DNA_R_Retroauricular crease,404239096.0
5528,700037918,SRR045891,G_DNA_L_Retroauricular crease,765519544.0
5530,700038968,SRR045893,G_DNA_L_Retroauricular crease,370027359.0
5538,700037920,SRR045901,G_DNA_R_Retroauricular crease,765519544.0
5539,700037379,SRR045902,G_DNA_L_Retroauricular crease,765216093.0
5541,700037381,SRR045904,G_DNA_R_Retroauricular crease,765216093.0
5543,700037165,SRR045906,G_DNA_L_Retroauricular crease,765195863.0
5544,700038820,SRR045907,G_DNA_R_Retroauricular crease,765640925.0
5562,700038902,SRR045938,G_DNA_Stool,861967750.0
5566,700038322,SRR045942,G_DNA_Stool,765661155.0
5569,700037872,SRR045981,G_DNA_R_Retroauricular crease,765560005.0
5571,700037838,SRR045983,G_DNA_R_Retroauricular crease,765337473.0
5574,700037651,SRR045986,G_DNA_L_Retroauricular crease,765398164.0
5576,700037167,SRR045988,G_DNA_R_Retroauricular crease,765195863.0
5577,700037429,SRR045989,G_DNA_R_Retroauricular crease,765276783.0
5578,700038940,SRR045990,G_DNA_L_Retroauricular crease,355657046.0
5580,700037781,SRR045992,G_DNA_R_Retroauricular crease,765377934.0
5582,700037266,SRR046133,G_DNA_Palatine Tonsils,765135172.0
5583,700021850,SRR046134,G_DNA_Throat,763678604.0
5584,700037254,SRR046135,G_DNA_Saliva,765135172.0
5585,700037272,SRR046136,G_DNA_Subgingival plaque,765135172.0
5586,700038432,SRR046137,G_DNA_Supragingival plaque,765701615.0
5587,700038888,SRR046138,G_DNA_Supragingival plaque,861967750.0
5594,700023194,SRR046145,G_DNA_L_Antecubital fossa,763638144.0
5596,700024707,SRR046147,G_DNA_R_Antecubital fossa,764508039.0
5597,700021934,SRR046148,G_DNA_Stool,763820215.0
5599,700024758,SRR046150,G_DNA_L_Antecubital fossa,764588959.0
5601,700023190,SRR046152,G_DNA_L_Retroauricular crease,763638144.0
5607,700023485,SRR046158,G_DNA_R_Antecubital fossa,763921366.0
5609,700023196,SRR046160,G_DNA_R_Antecubital fossa,763638144.0
5618,700037734,SRR046169,G_DNA_Saliva,765034022.0
5619,700023406,SRR046170,G_DNA_Hard palate,763719065.0
5624,700024515,SRR046175,G_DNA_L_Antecubital fossa,764002286.0
5625,700021922,SRR046176,G_DNA_L_Antecubital fossa,763820215.0
5630,700038522,SRR046181,G_DNA_L_Retroauricular crease,763476303.0
5632,700038934,SRR046183,G_DNA_Throat,355657046.0
5633,700037268,SRR046184,G_DNA_Throat,765135172.0
5634,700038890,SRR046185,G_DNA_Subgingival plaque,861967750.0
5635,700023605,SRR046186,G_DNA_Saliva,763880905.0
5636,700023615,SRR046187,G_DNA_Palatine Tonsils,763880905.0
5638,700038132,SRR046189,G_DNA_Tongue dorsum,763678604.0
5639,700023611,SRR046190,G_DNA_Buccal mucosa,763880905.0
5640,700038876,SRR046191,G_DNA_Tongue dorsum,861967750.0
5641,700038878,SRR046192,G_DNA_Hard palate,861967750.0
5642,700038138,SRR046193,G_DNA_Attached/Keratinized gingiva,763678604.0
5644,700038134,SRR046195,G_DNA_Hard palate,763678604.0
5646,700038932,SRR046197,G_DNA_Palatine Tonsils,355657046.0
5647,700038320,SRR046198,G_DNA_Posterior fornix,765661155.0
5648,700038880,SRR046199,G_DNA_Buccal mucosa,861967750.0
5649,700037284,SRR046200,G_DNA_Stool,765135172.0
5650,700021846,SRR046201,G_DNA_Attached/Keratinized gingiva,763678604.0
5652,700023619,SRR046203,G_DNA_Supragingival plaque,763880905.0
5653,700038146,SRR046204,G_DNA_Subgingival plaque,763678604.0
5654,700038424,SRR046205,G_DNA_Buccal mucosa,765701615.0
5655,700038142,SRR046206,G_DNA_Throat,763678604.0
5656,700038926,SRR046207,G_DNA_Hard palate,355657046.0
5657,700037260,SRR046208,G_DNA_Hard palate,765135172.0
5659,700038920,SRR046210,G_DNA_Saliva,355657046.0
5660,700038265,SRR046211,G_DNA_Palatine Tonsils,763678604.0
5661,700021842,SRR046212,G_DNA_Hard palate,763678604.0
5662,700038422,SRR046213,G_DNA_Hard palate,765701615.0
5663,700038420,SRR046214,G_DNA_Tongue dorsum,765701615.0
5664,700038414,SRR046215,G_DNA_Stool,765701615.0
5665,700023607,SRR046216,G_DNA_Tongue dorsum,763880905.0
5666,700037264,SRR046217,G_DNA_Attached/Keratinized gingiva,765135172.0
5667,700038412,SRR046218,G_DNA_Anterior nares,765701615.0
5668,700038156,SRR046219,G_DNA_Anterior nares,763678604.0
5669,700038426,SRR046220,G_DNA_Attached/Keratinized gingiva,765701615.0
5672,700038924,SRR046223,G_DNA_Tongue dorsum,355657046.0
5673,700038886,SRR046225,G_DNA_Throat,861967750.0
5674,700038930,SRR046226,G_DNA_Attached/Keratinized gingiva,355657046.0
5678,700105695,SRR046267,G_DNA_Buccal mucosa,763456073.0
5679,700105866,SRR046268,G_DNA_Buccal mucosa,763516763.0
5681,700114033,SRR046270,G_DNA_Throat,763395383.0
5683,700105238,SRR046272,G_DNA_Stool,763820215.0
5684,700105240,SRR046273,G_DNA_Saliva,763820215.0
5689,700103452,SRR046278,G_DNA_Tongue dorsum,763860675.0
5692,700105459,SRR046281,G_DNA_Stool,763557224.0
5697,700103478,SRR046286,G_DNA_Stool,763860675.0
5700,700114141,SRR046289,G_DNA_Throat,763840445.0
5702,700105252,SRR046291,G_DNA_Palatine Tonsils,763820215.0
5705,700105856,SRR046294,G_DNA_Stool,763516763.0
5711,700105250,SRR046300,G_DNA_Attached/Keratinized gingiva,763820215.0
5720,700105687,SRR046309,G_DNA_Saliva,763456073.0
5722,700114125,SRR046311,G_DNA_Stool,763840445.0
5726,700105870,SRR046315,G_DNA_Palatine Tonsils,763516763.0
5727,700114017,SRR046316,G_DNA_Stool,763395383.0
5728,700103458,SRR046317,G_DNA_Attached/Keratinized gingiva,763860675.0
5732,700103704,SRR046321,G_DNA_Vaginal introitus,763759525.0
5739,700105234,SRR046328,G_DNA_Mid vagina,763820215.0
5740,700106563,SRR046449,G_DNA_L_Retroauricular crease,208027353.0
5741,700106920,SRR046450,G_DNA_L_Retroauricular crease,517810313.0
5742,700105005,SRR046451,G_DNA_R_Retroauricular crease,275382046.0
5743,700105964,SRR046452,G_DNA_R_Antecubital fossa,658594300.0
5744,700106318,SRR046453,G_DNA_R_Retroauricular crease,550534656.0
5745,700105894,SRR046454,G_DNA_L_Retroauricular crease,668248235.0
5746,700106449,SRR046455,G_DNA_L_Retroauricular crease,338793263.0
5748,700106970,SRR046457,G_DNA_R_Retroauricular crease,147406386.0
5750,700105003,SRR046459,G_DNA_L_Retroauricular crease,275382046.0
5751,700106713,SRR046460,G_DNA_L_Retroauricular crease,184349034.0
5752,700106451,SRR046461,G_DNA_R_Retroauricular crease,338793263.0
5754,700106788,SRR046463,G_DNA_R_Retroauricular crease,857980665.0
5756,700105167,SRR046465,G_DNA_R_Retroauricular crease,612472597.0
5757,700105053,SRR046466,G_DNA_R_Retroauricular crease,178713055.0
5761,700114882,SRR046505,G_DNA_Anterior nares,682102541.0
5762,700114515,SRR046506,G_DNA_Anterior nares,739574095.0
5770,700113529,SRR046555,G_DNA_L_Antecubital fossa,763719065.0
5773,700113101,SRR046558,G_DNA_R_Antecubital fossa,764872181.0
5778,700113150,SRR046563,G_DNA_L_Antecubital fossa,764467579.0
5780,700114637,SRR046565,G_DNA_L_Retroauricular crease,763901136.0
5782,700114478,SRR046567,G_DNA_Subgingival plaque,764042746.0
5788,700105175,SRR046587,G_DNA_Vaginal introitus,612472597.0
5789,700106573,SRR046591,G_DNA_Vaginal introitus,208027353.0
5794,700106426,SRR046624,G_DNA_Palatine Tonsils,517810313.0
5801,700105910,SRR046647,G_DNA_Tongue dorsum,668248235.0
5804,700105918,SRR046670,G_DNA_Palatine Tonsils,668248235.0
5805,700106528,SRR046675,G_DNA_Hard palate,553359145.0
5806,700106534,SRR046678,G_DNA_Palatine Tonsils,553359145.0
5807,700106414,SRR046681,G_DNA_Saliva,517810313.0
5814,700105191,SRR046708,G_DNA_Buccal mucosa,612472597.0
5816,700106575,SRR046720,G_DNA_Mid vagina,208027353.0
5817,700103301,SRR046723,G_DNA_Vaginal introitus,682449369.0
5818,700106597,SRR046725,G_DNA_Supragingival plaque,208027353.0
5821,700103303,SRR046734,G_DNA_Mid vagina,682449369.0
5822,700113535,SRR046736,G_DNA_Vaginal introitus,763719065.0
5823,700113632,SRR046737,G_DNA_Throat,763536994.0
5824,700114317,SRR046738,G_DNA_Palatine Tonsils,763638144.0
5826,700113130,SRR046740,G_DNA_Attached/Keratinized gingiva,764467579.0
5827,700113622,SRR046741,G_DNA_Tongue dorsum,763536994.0
5830,700113598,SRR046744,G_DNA_Subgingival plaque,764346198.0
5834,700113634,SRR046748,G_DNA_Supragingival plaque,763536994.0
5835,700113124,SRR046749,G_DNA_Tongue dorsum,764467579.0
5836,700113574,SRR046750,G_DNA_Vaginal introitus,764346198.0
5838,700114621,SRR046752,G_DNA_Tongue dorsum,763901136.0
5840,700114240,SRR046754,G_DNA_L_Antecubital fossa,663835652.0
5842,700113537,SRR046756,G_DNA_Mid vagina,763719065.0
5843,700114472,SRR046757,G_DNA_Palatine Tonsils,764042746.0
5845,700113511,SRR046759,G_DNA_Hard palate,763719065.0
5846,700113541,SRR046760,G_DNA_Stool,763719065.0
5848,700113628,SRR046762,G_DNA_Attached/Keratinized gingiva,763536994.0
5849,700114633,SRR046763,G_DNA_Supragingival plaque,763901136.0
5854,700105179,SRR046785,G_DNA_Posterior fornix,612472597.0
5860,700106595,SRR046800,G_DNA_Throat,208027353.0
5865,700113099,SRR046811,G_DNA_L_Antecubital fossa,764872181.0
5866,700113138,SRR046812,G_DNA_Subgingival plaque,764467579.0
5867,700114448,SRR046813,G_DNA_L_Antecubital fossa,764042746.0
5868,700114476,SRR046814,G_DNA_Supragingival plaque,764042746.0
5869,700113624,SRR046815,G_DNA_Hard palate,763536994.0
5871,700113517,SRR046817,G_DNA_Palatine Tonsils,763719065.0
5872,700114456,SRR046818,G_DNA_Mid vagina,764042746.0
5876,700113626,SRR046822,G_DNA_Buccal mucosa,763536994.0
5877,700114470,SRR046823,G_DNA_Attached/Keratinized gingiva,764042746.0
5878,700113134,SRR046824,G_DNA_Throat,764467579.0
5880,700114301,SRR046827,G_DNA_Mid vagina,763638144.0
5881,700114454,SRR046828,G_DNA_Vaginal introitus,764042746.0
5882,700113590,SRR046829,G_DNA_Attached/Keratinized gingiva,764346198.0
5883,700114653,SRR046830,G_DNA_Stool,763901136.0
5884,700114287,SRR046831,G_DNA_Stool,763638144.0
5885,700114452,SRR046832,G_DNA_Anterior nares,764042746.0
5886,700114651,SRR046833,G_DNA_Posterior fornix,763901136.0
5887,700113630,SRR046834,G_DNA_Palatine Tonsils,763536994.0
5891,700106918,SRR046843,G_DNA_Supragingival plaque,517810313.0
5897,700105187,SRR046854,G_DNA_Tongue dorsum,612472597.0
5899,700105183,SRR046858,G_DNA_Saliva,612472597.0
5902,700106424,SRR046866,G_DNA_Attached/Keratinized gingiva,517810313.0
5903,700113616,SRR046888,G_DNA_Stool,763536994.0
5904,700113539,SRR046889,G_DNA_Posterior fornix,763719065.0
5905,700114311,SRR046890,G_DNA_Hard palate,763638144.0
5907,700113636,SRR046892,G_DNA_Subgingival plaque,763536994.0
5908,700113533,SRR046893,G_DNA_Anterior nares,763719065.0
5909,700114458,SRR046894,G_DNA_Posterior fornix,764042746.0
5910,700114647,SRR046895,G_DNA_Vaginal introitus,763901136.0
5911,700114629,SRR046897,G_DNA_Palatine Tonsils,763901136.0
5912,700113128,SRR046900,G_DNA_Buccal mucosa,764467579.0
5913,700114323,SRR046902,G_DNA_Subgingival plaque,763638144.0
5915,700114248,SRR046979,G_DNA_Saliva,663835652.0
5916,700114733,SRR046981,G_DNA_Tongue dorsum,764831721.0
5917,700114252,SRR046983,G_DNA_Tongue dorsum,663835652.0
5920,700114232,SRR046989,G_DNA_Mid vagina,663835652.0
5921,700113045,SRR046990,G_DNA_Buccal mucosa,764750800.0
5923,700114745,SRR046995,G_DNA_Supragingival plaque,764831721.0
5924,700114234,SRR046997,G_DNA_Posterior fornix,663835652.0
5929,700114363,SRR047030,G_DNA_Attached/Keratinized gingiva,765560005.0
5933,700114357,SRR047039,G_DNA_Tongue dorsum,765560005.0
5934,700113053,SRR047042,G_DNA_Supragingival plaque,764750800.0
5936,700114361,SRR047045,G_DNA_Buccal mucosa,765560005.0
5937,700113047,SRR047048,G_DNA_Attached/Keratinized gingiva,764750800.0
5938,700114264,SRR047051,G_DNA_Supragingival plaque,663835652.0
5941,700113077,SRR047058,G_DNA_Tongue dorsum,764872181.0
5942,700114844,SRR047060,G_DNA_Buccal mucosa,375450439.0
5948,700114737,SRR047083,G_DNA_Buccal mucosa,764831721.0
5949,700113049,SRR047084,G_DNA_Palatine Tonsils,764750800.0
5950,700114195,SRR047085,G_DNA_Tongue dorsum,289996019.0
5952,700113043,SRR047087,G_DNA_Hard palate,764750800.0
5957,700114389,SRR047092,G_DNA_Saliva,764953101.0
5958,700114850,SRR047093,G_DNA_Throat,375450439.0
5961,700114203,SRR047096,G_DNA_Palatine Tonsils,289996019.0
5979,700106105,SRR047201,G_DNA_Attached/Keratinized gingiva,737052003.0
5982,700105998,SRR047204,G_DNA_Posterior fornix,465578759.0
5983,700106376,SRR047205,G_DNA_Throat,289996019.0
5984,700103251,SRR047206,G_DNA_Buccal mucosa,465578759.0
5987,700106890,SRR047209,G_DNA_Palatine Tonsils,764811490.0
5989,700106091,SRR047211,G_DNA_Posterior fornix,737052003.0
5990,700105646,SRR047212,G_DNA_Posterior fornix,953045535.0
5998,700103635,SRR047220,G_DNA_Palatine Tonsils,765094712.0
5999,700103641,SRR047221,G_DNA_Subgingival plaque,765094712.0
6000,700032133,SRR040966,G_DNA_Stool,159429842.0
6001,700016716,SRR041606,G_DNA_Stool,159288231.0
6003,700024233,SRR044021,G_DNA_Stool,764285508.0
6005,700016610,SRR044768,G_DNA_Stool,159166850.0
6006,700016142,SRR044798,G_DNA_Stool,159146620.0
6014,700038158,SRR046224,G_DNA_Stool,763678604.0
6015,700106914,SRR047222,G_DNA_Stool,764811490.0
6021,700106111,SRR047228,G_DNA_Supragingival plaque,737052003.0
6024,700105596,SRR047231,G_DNA_Tongue dorsum,765074482.0
6028,700023307,SRR047365,G_DNA_Hard palate,763597684.0
6029,700023434,SRR047398,G_DNA_Mid vagina,763719065.0
6031,700023845,SRR047400,G_DNA_Stool,763759525.0
6032,700023839,SRR047401,G_DNA_Throat,763759525.0
6033,700038510,SRR047402,G_DNA_Attached/Keratinized gingiva,763476303.0
6036,700021699,SRR047405,G_DNA_Hard palate,763516763.0
6037,700023400,SRR047406,G_DNA_Saliva,763719065.0
6039,700023412,SRR047408,G_DNA_Palatine Tonsils,763719065.0
6045,700024815,SRR047414,G_DNA_Buccal mucosa,764366428.0
6047,700024839,SRR047416,G_DNA_Anterior nares,764366428.0
6051,700024181,SRR047420,G_DNA_Throat,764245047.0
6054,700037012,SRR047432,G_DNA_Mid vagina,764710340.0
6055,700037062,SRR047433,G_DNA_Buccal mucosa,765094712.0
6056,700037200,SRR047434,G_DNA_Stool,765013792.0
6057,700024992,SRR047435,G_DNA_Throat,765074482.0
6060,700038253,SRR047438,G_DNA_L_Antecubital fossa,764669880.0
6082,700016637,SRR047493,G_DNA_Attached/Keratinized gingiva,159166850.0
6085,700016021,SRR047508,G_DNA_Stool,159005010.0
6086,700033038,SRR047509,G_DNA_Vaginal introitus,159247771.0
6087,700016012,SRR047510,G_DNA_Stool,158964549.0
6092,700015999,SRR047515,G_DNA_Tongue dorsum,159247771.0
6093,700033041,SRR047516,G_DNA_Mid vagina,159247771.0
6097,700023491,SRR047556,G_DNA_Mid vagina,763921366.0
6100,700024080,SRR047559,G_DNA_Posterior fornix,764042746.0
6101,700021906,SRR047560,G_DNA_Palatine Tonsils,763820215.0
6102,700024060,SRR047561,G_DNA_Throat,764042746.0
6108,700038785,SRR047573,G_DNA_R_Retroauricular crease,508703490.0
6109,700038098,SRR047574,G_DNA_L_Antecubital fossa,765620695.0
6110,700037779,SRR047575,G_DNA_L_Retroauricular crease,765377934.0
6113,700038136,SRR047635,G_DNA_Buccal mucosa,763678604.0
6114,700038882,SRR047636,G_DNA_Attached/Keratinized gingiva,861967750.0
6116,700021844,SRR047638,G_DNA_Buccal mucosa,763678604.0
6119,700023015,SRR047641,G_DNA_R_Antecubital fossa,763516763.0
6122,700038235,SRR047644,G_DNA_Hard palate,764669880.0
6123,700038936,SRR047645,G_DNA_Supragingival plaque,355657046.0
6124,700023613,SRR047646,G_DNA_Attached/Keratinized gingiva,763880905.0
6125,700037262,SRR047647,G_DNA_Buccal mucosa,765135172.0
6126,700038578,SRR047648,G_DNA_Stool,763880905.0
6127,700037258,SRR047649,G_DNA_Tongue dorsum,765135172.0
6128,700023621,SRR047650,G_DNA_Subgingival plaque,763880905.0
6130,700037282,SRR047652,G_DNA_Anterior nares,765135172.0
6131,700037072,SRR047653,G_DNA_Subgingival plaque,765094712.0
6132,700023609,SRR047654,G_DNA_Hard palate,763880905.0
6133,700037270,SRR047655,G_DNA_Supragingival plaque,765135172.0
6134,700038428,SRR047656,G_DNA_Palatine Tonsils,765701615.0
6135,700114035,SRR047666,G_DNA_Supragingival plaque,763395383.0
6137,700103460,SRR047668,G_DNA_Palatine Tonsils,763860675.0
6143,700114019,SRR047674,G_DNA_Saliva,763395383.0
6145,700106508,SRR047720,G_DNA_R_Retroauricular crease,553359145.0
6146,700105798,SRR047721,G_DNA_L_Retroauricular crease,375450439.0
6147,700106786,SRR047722,G_DNA_L_Retroauricular crease,857980665.0
6148,700103263,SRR047723,G_DNA_L_Retroauricular crease,465578759.0
6149,700105896,SRR047724,G_DNA_R_Retroauricular crease,668248235.0
6155,700106316,SRR047730,G_DNA_L_Retroauricular crease,550534656.0
6156,700023021,SRR048944,G_DNA_Subgingival plaque,763516763.0
6158,700023960,SRR048946,G_DNA_Palatine Tonsils,763982056.0
6159,700023837,SRR048947,G_DNA_Palatine Tonsils,763759525.0
6160,700023414,SRR048948,G_DNA_Throat,763719065.0
6161,700023539,SRR049220,G_DNA_Stool,764002286.0
6162,700037208,SRR049221,G_DNA_Hard palate,765013792.0
6163,700037716,SRR049222,G_DNA_Posterior fornix,765034022.0
6164,700038372,SRR049223,G_DNA_Hard palate,764892411.0
6170,700038736,SRR049305,G_DNA_Mid vagina,763698834.0
6172,700033044,SRR049312,G_DNA_Posterior fornix,159247771.0
6173,700033501,SRR049313,G_DNA_Posterior fornix,159470302.0
6176,700016646,SRR049316,G_DNA_Supragingival plaque,159166850.0
6179,700023768,SRR049330,G_DNA_Saliva,763901136.0
6180,700023562,SRR049331,G_DNA_Tongue dorsum,763860675.0
6181,700023493,SRR049332,G_DNA_Posterior fornix,763921366.0
6184,700024711,SRR049357,G_DNA_Stool,764508039.0
6185,700023617,SRR049359,G_DNA_Throat,763880905.0
6186,700038884,SRR049360,G_DNA_Palatine Tonsils,861967750.0
6190,700021824,SRR049364,G_DNA_Stool,763678604.0
6191,700038900,SRR049365,G_DNA_Anterior nares,861967750.0
6194,700103464,SRR049371,G_DNA_Supragingival plaque,763860675.0
6196,700105705,SRR049373,G_DNA_Subgingival plaque,763456073.0
6199,700105110,SRR049383,G_DNA_R_Retroauricular crease,256789458.0
6200,700105108,SRR049384,G_DNA_L_Retroauricular crease,256789458.0
6201,700105324,SRR049385,G_DNA_L_Retroauricular crease,516889361.0
6203,700106322,SRR049387,G_DNA_R_Antecubital fossa,550534656.0
6205,700103305,SRR049413,G_DNA_Posterior fornix,682449369.0
6206,700114450,SRR049424,G_DNA_R_Antecubital fossa,764042746.0
6208,700114641,SRR049426,G_DNA_L_Antecubital fossa,763901136.0
6210,700114513,SRR049428,G_DNA_R_Antecubital fossa,739574095.0
6211,700114313,SRR049429,G_DNA_Buccal mucosa,763638144.0
6224,700114299,SRR049485,G_DNA_Vaginal introitus,763638144.0
6225,700113594,SRR049486,G_DNA_Throat,764346198.0
6227,700113596,SRR049488,G_DNA_Supragingival plaque,764346198.0
6234,700103315,SRR049502,G_DNA_Buccal mucosa,682449369.0
6237,700105818,SRR049509,G_DNA_Attached/Keratinized gingiva,375450439.0
6240,700114723,SRR049514,G_DNA_L_Antecubital fossa,764831721.0
6241,700113584,SRR049515,G_DNA_Tongue dorsum,764346198.0
6243,700113515,SRR049517,G_DNA_Attached/Keratinized gingiva,763719065.0
6244,700114635,SRR049518,G_DNA_Subgingival plaque,763901136.0
6246,700113576,SRR049520,G_DNA_Mid vagina,764346198.0
6247,700114649,SRR049521,G_DNA_Mid vagina,763901136.0
6251,700114371,SRR049540,G_DNA_Subgingival plaque,765560005.0
6253,700113091,SRR049558,G_DNA_Subgingival plaque,764872181.0
6255,700114832,SRR049561,G_DNA_Mid vagina,375450439.0
